  0.0897435897	  1.2412147762	754.5959424727	702.0000000000	1159.0000000000	909.0000000000	114.0000000000	 69.0000000000	 88.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0861582289	 22.0144093247	1348939.9333081250	  0.8900657185	  6.7427523906	2408.6922837119
  0.0943983402	  0.8805426945	787.8546919129	964.0000000000	920.0000000000	816.0000000000	 83.0000000000	 87.0000000000	 98.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0884126733	 14.8897300153	963121.5988537365	  0.5666697176	  7.7609349310	2390.0727821688
  0.1057764441	  1.2888743650	677.2956553466	1333.0000000000	762.0000000000	1013.0000000000	 60.0000000000	105.0000000000	 79.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0634026363	  2.8567117900	1490523.4270632605	  0.2962089956	  4.5745288330	2142.0596807398
  0.0914089347	  1.1884832423	696.1023874828	1455.0000000000	769.0000000000	777.0000000000	 55.0000000000	104.0000000000	103.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1179882854	 11.1186233023	721431.4146649576	  0.3535894531	  8.8917484704	2204.8261587041
  0.1064175467	  1.1978055825	680.8794853700	1231.0000000000	1143.0000000000	851.0000000000	 65.0000000000	 70.0000000000	 94.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0726648426	 17.8378681318	1075654.4774019527	  0.3533589905	  6.1267274868	2354.9887247818
  0.1224122412	  0.9373224357	740.3486166336	4444.0000000000	1290.0000000000	825.0000000000	 18.0000000000	 62.0000000000	 97.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0826254518	 18.5266053714	1078150.4162202545	  0.0544935098	  5.2785260617	2468.6647421727
  0.1098398169	  1.4687274369	718.2451909920	1311.0000000000	1026.0000000000	889.0000000000	 61.0000000000	 78.0000000000	 90.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1275138877	 25.3706695536	1151850.1947755683	  0.4288492599	  8.7261625000	2298.3212017588
  0.1184787908	  1.1915862964	653.5510420088	2051.0000000000	1176.0000000000	769.0000000000	 39.0000000000	 68.0000000000	104.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1061485475	 11.3418098107	822987.4735654894	 -0.2001013289	  4.6759919336	2388.3519126722
  0.0940594059	  1.2378911305	763.1372217354	808.0000000000	1667.0000000000	909.0000000000	 99.0000000000	 48.0000000000	 88.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0728315458	 38.3890796447	1836768.1871878130	  0.6682326154	  5.2042678357	2780.7699504780
  0.1290217745	  0.8401833313	686.8362617988	6154.0000000000	964.0000000000	920.0000000000	 13.0000000000	 83.0000000000	 87.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0985232400	 14.6553108219	1456143.8879444250	 -0.0376261098	  7.2898459448	2445.5238781380
  0.1048387097	  1.1631466812	679.2987867244	1860.0000000000	1159.0000000000	734.0000000000	 43.0000000000	 69.0000000000	109.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1150020045	 21.5745799283	788340.2153858644	  0.2390087351	  6.6639511104	2527.5637585383
  0.0983981693	  1.2752449701	712.3509615813	1311.0000000000	1231.0000000000	930.0000000000	 61.0000000000	 65.0000000000	 86.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1079450078	 36.8632677754	1512777.7835766852	  0.3872872654	  7.8909345364	2454.4969921777
  0.1093439364	  1.2954241425	695.5600312900	1509.0000000000	2963.0000000000	1067.0000000000	 53.0000000000	 27.0000000000	 75.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.1228211746	 34.2999772990	1961255.3826438824	 -0.3366414386	  2.0820881347	2292.8235796223
  0.1115276476	  1.0104819562	726.7876886282	1067.0000000000	1455.0000000000	870.0000000000	 75.0000000000	 55.0000000000	 92.0000000000	  0.0000000000	  0.0000000000	  0.0000000000	  0.0918566498	 24.7243564775	965310.8724493224	  0.4950347184	  5.1002699851	2176.5948954280
